BatName,BowlName,0s,1s,2s,3s,4s,6s,Out,BowlclustNo,BatclustNo
MC Henriques ,AR Patel,0.2307692308,0.4615384615,0.1538461538,0,0.0769230769,0,0.0769230769,0,2
MC Henriques ,AR Patel,0.2,0.6,0,0,0,0,0.2,2,2
MC Henriques ,Anureet Singh,0.1428571429,0.7142857143,0,0,0,0,0.1428571429,2,2
MC Henriques ,BE Hendricks,0,0.4,0,0,0.4,0,0.2,3,2
MC Henriques ,D Wiese,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,2,2
MC Henriques ,GB Hogg,0.3333333333,0.5,0,0,0,0,0.1666666667,2,2
MC Henriques ,GJ Maxwell,0.2857142857,0.4285714286,0,0,0.1428571429,0,0.1428571429,0,2
MC Henriques ,Gurkeerat Singh,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,0,2
MC Henriques ,HV Patel,0.1428571429,0,0.1428571429,0,0.4285714286,0.1428571429,0.1428571429,2,2
MC Henriques ,J Botha,0,0.8,0,0,0,0,0.2,4,2
MC Henriques ,J Suchith,0.5,0.25,0,0,0,0,0.25,4,2
MC Henriques ,J Yadav,0.5833333333,0.25,0.0833333333,0,0,0,0.0833333333,0,2
MC Henriques ,JA Morkel,0.1,0.3,0.3,0,0,0.2,0.1,4,2
MC Henriques ,JP Duminy,0.1428571429,0.2857142857,0.4285714286,0,0,0,0.1428571429,3,2
MC Henriques ,JP Faulkner,0.125,0.25,0.125,0,0.375,0,0.125,3,2
MC Henriques ,M Vijay,0,0.875,0,0,0,0,0.125,0,2
MC Henriques ,MA Starc,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,4,2
MC Henriques ,MG Johnson,0,0.75,0,0,0,0,0.25,4,2
MC Henriques ,MJ McClenaghan,0.5,0.25,0,0,0.125,0,0.125,3,2
MC Henriques ,NM Coulter-Nile,0.1666666667,0.5,0,0,0.1666666667,0,0.1666666667,3,2
MC Henriques ,P Negi,0.2,0.4,0,0,0.2,0,0.2,0,2
MC Henriques ,PP Chawla,0.2,0.7,0,0,0,0,0.1,4,2
MC Henriques ,PV Tambe,0.6666666667,0.25,0,0,0,0,0.0833333333,0,2
MC Henriques ,R Dhawan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
MC Henriques ,Vinay Kumar,0.3333333333,0.5,0,0,0,0,0.1666666667,2,4
MC Henriques ,RN ten Doeschate,0.25,0.5,0,0,0,0,0.25,0,4
MC Henriques ,SK Raina,0.3333333333,0.1666666667,0,0,0,0.3333333333,0.1666666667,0,4
MC Henriques ,SL Malinga,0.6,0.2,0,0,0,0,0.2,3,4
MC Henriques ,SR Watson,0.5,0.25,0,0,0,0,0.25,0,4
MC Henriques ,Sandeep Sharma,0.4,0.4,0,0,0,0,0.2,0,4
MC Henriques ,Sandeep Sharma,0.6666666667,0,0,0,0,0,0.3333333333,1,4
MC Henriques ,UT Yadav,0,0.75,0,0,0,0,0.25,3,4
MC Henriques ,UT Yadav,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,3,4
MC Henriques ,YK Pathan,0.1666666667,0,0.1666666667,0,0.1666666667,0.3333333333,0.1666666667,3,4
MC Henriques ,YS Chahal,0,0.1666666667,0.1666666667,0,0.1666666667,0.3333333333,0.1666666667,1,4
MC Henriques ,Z Khan,0.1428571429,0.4285714286,0.1428571429,0,0,0.1428571429,0.1428571429,0,4
MEK Hussey ,D Wiese,0.25,0.5833333333,0,0,0.0833333333,0,0.0833333333,0,4
MEK Hussey ,HV Patel,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,3,4
MEK Hussey ,MA Starc,0.3333333333,0.5555555556,0,0,0,0,0.1111111111,1,4
MEK Hussey ,MJ McClenaghan,0.75,0,0,0,0,0,0.25,4,4
MEK Hussey ,MJ McClenaghan,0,0.5,0,0,0.25,0,0.25,0,4
MEK Hussey ,Vinay Kumar,0.6,0,0,0,0.2,0,0.2,2,4
MEK Hussey ,Vinay Kumar,0.25,0.25,0,0,0,0.25,0.25,1,4
MEK Hussey ,S Aravind,0.1818181818,0.4545454545,0.1818181818,0,0.0909090909,0,0.0909090909,3,4
MEK Hussey ,SL Malinga,0.6666666667,0,0,0,0,0,0.3333333333,0,4
MEK Hussey ,SL Malinga,0.3333333333,0.5,0,0,0,0,0.1666666667,0,4
MEK Hussey ,Sandeep Sharma,0.6,0.2,0,0,0,0,0.2,3,4
MEK Hussey ,YS Chahal,0.2307692308,0.4615384615,0,0.0769230769,0,0.1538461538,0.0769230769,3,4
MG Johnson ,B Kumar,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
MG Johnson ,CH Morris,0,0.4,0.2,0,0.2,0,0.2,0,4
MG Johnson ,JP Faulkner,0.5,0,0,0,0,0,0.5,3,4
MG Johnson ,JP Faulkner,0,0.25,0.5,0,0,0,0.25,4,4
MG Johnson ,M Morkel,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,1,4
MG Johnson ,MA Starc,0.6666666667,0,0,0,0,0,0.3333333333,0,4
MG Johnson ,P Kumar,0.2,0.6,0,0,0,0,0.2,0,4
MG Johnson ,P Suyal,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,4
MG Johnson ,R Ashwin,0,0.5,0,0,0,0,0.5,4,4
MG Johnson ,Vinay Kumar,0.2,0.4,0,0,0,0.2,0.2,4,4
MG Johnson ,Vinay Kumar,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,4
MG Johnson ,RA Jadeja,0.5,0,0,0,0,0,0.5,4,4
MG Johnson ,S Aravind,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,4
MG Johnson ,SL Malinga,0.5,0.25,0,0,0,0,0.25,0,4
MG Johnson ,TG Southee,0.75,0,0,0,0,0,0.25,4,4
MJ McClenaghan ,B Kumar,0,0.5,0,0,0,0,0.5,3,3
MJ McClenaghan ,Imran Tahir,0.5,0,0,0,0,0,0.5,0,3
MJ McClenaghan ,YS Chahal,0.4,0,0,0,0,0.4,0.2,3,3
MK Pandey ,A Mishra,0.5,0.3333333333,0,0,0,0,0.1666666667,0,3
MK Pandey ,A Nehra,0.8,0,0,0,0,0,0.2,0,3
MK Pandey ,A Nehra,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,4,3
MK Pandey ,AD Mathews,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,3
MK Pandey ,AR Patel,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,3
MK Pandey ,Anureet Singh,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,3
MK Pandey ,Anureet Singh,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,4,3
MK Pandey ,B Kumar,0,0.7142857143,0,0,0.1428571429,0,0.1428571429,4,3
MK Pandey ,BB Sran,0.5,0.2,0,0,0.2,0,0.1,0,3
MK Pandey ,Bipul Sharma,0.2307692308,0.5384615385,0.0769230769,0,0,0.0769230769,0.0769230769,2,0
MK Pandey ,Bipul Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,0
MK Pandey ,CH Morris,0.5,0,0,0,0,0,0.5,2,0
MK Pandey ,CJ Anderson,0.2857142857,0.1428571429,0.1428571429,0,0.1428571429,0.1428571429,0.1428571429,2,0
MK Pandey ,DJ Muthuswami,0.75,0,0,0,0,0,0.25,2,0
MK Pandey ,DS Kulkarni,0.3333333333,0.5,0,0,0,0,0.1666666667,3,0
MK Pandey ,DW Steyn,0.1666666667,0.3333333333,0,0,0.3333333333,0,0.1666666667,4,0
MK Pandey ,GJ Maxwell,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,1,0
MK Pandey ,Gurkeerat Singh,0.4,0.4,0,0,0,0,0.2,4,0
MK Pandey ,HV Patel,0.5,0,0,0,0,0,0.5,4,0
MK Pandey ,Harbhajan Singh,0,0.5,0,0,0,0,0.5,4,0
MK Pandey ,Harbhajan Singh,0.2857142857,0.5714285714,0,0,0,0,0.1428571429,4,0
MK Pandey ,IC Pandey,0.5714285714,0.1428571429,0,0,0.1428571429,0,0.1428571429,0,0
MK Pandey ,Imran Tahir,0.1428571429,0.4285714286,0.1428571429,0,0,0.1428571429,0.1428571429,4,0
MK Pandey ,JA Morkel,0.25,0.25,0,0,0.25,0,0.25,0,0
MK Pandey ,JJ Bumrah,0.25,0.25,0,0,0.25,0,0.25,2,0
MK Pandey ,JP Faulkner,0,0.6666666667,0,0,0,0,0.3333333333,3,0
MK Pandey ,KV Sharma,0,0.5,0,0,0,0,0.5,0,0
MK Pandey ,KV Sharma,0.3333333333,0.4,0.0666666667,0,0.0666666667,0.0666666667,0.0666666667,4,3
MK Pandey ,MC Henriques,0.25,0.25,0,0,0,0.25,0.25,4,3
MK Pandey ,MM Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,3
MK Pandey ,P Kumar,0.5,0.1666666667,0.1666666667,0,0,0,0.1666666667,0,3
MK Pandey ,P Negi,0.6,0.2,0,0,0,0,0.2,3,3
MK Pandey ,PP Ojha,0,0.6,0,0,0,0.2,0.2,3,3
MK Pandey ,R Ashwin,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,0,3
MK Pandey ,Vinay Kumar,0,0.5,0,0,0,0,0.5,2,3
MK Pandey ,RA Jadeja,0,0.6666666667,0,0,0,0,0.3333333333,3,3
MK Pandey ,RG More,0,0.6666666667,0,0,0,0,0.3333333333,3,3
MK Pandey ,RS Bopara,0,0.6666666667,0,0,0,0,0.3333333333,3,3
MK Pandey ,SA Abbott,0,0.25,0,0,0.5,0,0.25,0,3
MK Pandey ,SL Malinga,0.2,0.4,0,0,0,0.2,0.2,1,3
MK Pandey ,SR Watson,0.2,0.4,0,0,0.2,0,0.2,1,3
MK Pandey ,Sandeep Sharma,0.1666666667,0.1666666667,0,0,0.5,0,0.1666666667,2,3
MK Pandey ,Sandeep Sharma,0.2,0,0,0.2,0.4,0,0.2,4,3
MK Pandey ,VR Aaron,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,3,3
MK Pandey ,YS Chahal,0.3333333333,0.3333333333,0.1111111111,0,0.1111111111,0,0.1111111111,1,3
MK Pandey ,Yuvraj Singh,0.3333333333,0,0.3333333333,0,0,0,0.3333333333,4,3
MK Pandey ,Z Khan,0,0.5,0,0,0,0,0.5,4,3
MK Tiwary ,AD Russell,0.5,0.3333333333,0,0,0,0,0.1666666667,0,3
MK Tiwary ,AD Russell,0.2,0.4,0,0,0.2,0,0.2,3,3
MK Tiwary ,GB Hogg,0.5,0.25,0,0,0,0,0.25,3,3
MK Tiwary ,M Morkel,0.5,0.125,0,0,0.25,0,0.125,4,3
MK Tiwary ,PP Chawla,0.375,0.5,0,0,0,0,0.125,0,3
MK Tiwary ,PP Chawla,0.2,0.4,0,0,0,0.2,0.2,2,3
MK Tiwary ,SP Narine,0.4285714286,0.2857142857,0,0,0.1428571429,0,0.1428571429,0,3
MK Tiwary ,SP Narine,0.375,0.25,0,0,0.25,0,0.125,0,3
MK Tiwary ,UT Yadav,0.8,0,0,0,0.1,0,0.1,0,3
MK Tiwary ,YK Pathan,0,0.6,0,0,0.2,0,0.2,2,3
MM Sharma ,AD Russell,0.5,0,0,0,0,0,0.5,4,3
MM Sharma ,D Wiese,0,0.6666666667,0,0,0,0,0.3333333333,3,3
MM Sharma ,MA Starc,0.8,0,0,0,0,0,0.2,4,3
MM Sharma ,MJ McClenaghan,0,0.5,0,0,0,0,0.5,4,3
MM Sharma ,MJ McClenaghan,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,3
MM Sharma ,NM Coulter-Nile,0,0,0.5,0,0,0,0.5,4,3
MM Sharma ,Vinay Kumar,0,0,0.3333333333,0,0.1666666667,0.3333333333,0.1666666667,1,3
MM Sharma ,SL Malinga,0,0.6666666667,0,0,0,0,0.3333333333,3,3
MS Bisla ,A Nehra,0.5714285714,0.2857142857,0,0,0,0,0.1428571429,1,3
MS Bisla ,Harbhajan Singh,0.5714285714,0,0,0,0.1428571429,0.1428571429,0.1428571429,0,3
MS Bisla ,IC Pandey,0.5714285714,0,0,0,0.2857142857,0,0.1428571429,0,3
MS Bisla ,MJ McClenaghan,0.625,0,0,0,0.25,0,0.125,4,3
MS Bisla ,MM Sharma,0,0,0,0.3333333333,0.3333333333,0,0.3333333333,4,3
MS Bisla ,SL Malinga,0.25,0.5,0,0,0,0,0.25,0,3
MS Dhoni ,A Ashish Reddy,0.4,0.2,0.2,0,0,0,0.2,0,3
MS Dhoni ,A Mishra,0.25,0.5,0,0,0,0,0.25,0,3
MS Dhoni ,AD Russell,0.6,0.2,0,0,0,0,0.2,4,3
MS Dhoni ,AR Patel,0.2857142857,0.2857142857,0.1428571429,0,0,0.1428571429,0.1428571429,0,2
MS Dhoni ,Anureet Singh,0.2222222222,0.2222222222,0.1111111111,0,0.1111111111,0.2222222222,0.1111111111,0,2
MS Dhoni ,Anureet Singh,0.1666666667,0.5,0.1666666667,0,0,0,0.1666666667,3,2
MS Dhoni ,B Kumar,0.1666666667,0.3333333333,0.1666666667,0,0,0.1666666667,0.1666666667,2,2
MS Dhoni ,BE Hendricks,0.5,0.1666666667,0,0,0.1666666667,0,0.1666666667,4,2
MS Dhoni ,CH Morris,0.2,0.6,0,0,0,0,0.2,4,2
MS Dhoni ,CH Morris,0.5,0.125,0.125,0,0.125,0,0.125,2,2
MS Dhoni ,D Wiese,0.5,0,0.25,0,0,0,0.25,2,2
MS Dhoni ,D Wiese,0,0.5,0,0,0.25,0,0.25,4,2
MS Dhoni ,D Wiese,0.1666666667,0.5,0.1666666667,0,0,0,0.1666666667,0,2
MS Dhoni ,DJ Hooda,0.25,0.5,0,0,0,0,0.25,0,0
MS Dhoni ,DJ Muthuswami,0.5,0.25,0,0,0,0,0.25,3,0
MS Dhoni ,GB Hogg,0.5,0,0,0,0,0,0.5,3,0
MS Dhoni ,GS Sandhu,0.2,0.4,0,0,0.2,0,0.2,0,0
MS Dhoni ,HH Pandya,0.4,0.2,0.2,0,0,0,0.2,0,0
MS Dhoni ,HH Pandya,0.4,0.4,0,0,0,0,0.2,3,0
MS Dhoni ,HV Patel,0.4545454545,0.2727272727,0.1818181818,0,0,0,0.0909090909,4,0
MS Dhoni ,HV Patel,0.5,0.25,0,0,0,0,0.25,4,0
MS Dhoni ,HV Patel,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,4,2
MS Dhoni ,Harbhajan Singh,0,0.6666666667,0,0,0,0,0.3333333333,4,2
MS Dhoni ,Harbhajan Singh,0.2222222222,0.4444444444,0,0,0.1111111111,0.1111111111,0.1111111111,3,2
MS Dhoni ,Harbhajan Singh,0.5,0,0,0,0,0,0.5,0,2
MS Dhoni ,Imran Tahir,0.25,0.5,0.125,0,0,0,0.125,2,2
MS Dhoni ,Iqbal Abdulla,0.3333333333,0.1666666667,0,0,0.1666666667,0.1666666667,0.1666666667,4,2
MS Dhoni ,Iqbal Abdulla,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,3,1
MS Dhoni ,J Suchith,0.4444444444,0.3333333333,0.1111111111,0,0,0,0.1111111111,4,1
MS Dhoni ,J Yadav,0.6666666667,0.1111111111,0,0,0.1111111111,0,0.1111111111,0,1
MS Dhoni ,JA Morkel,0.25,0.25,0,0,0.25,0,0.25,3,1
MS Dhoni ,JA Morkel,0.25,0.5,0,0,0,0,0.25,3,1
MS Dhoni ,JP Duminy,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,0,1
MS Dhoni ,JP Faulkner,0.25,0,0,0,0.25,0.25,0.25,2,1
MS Dhoni ,JP Faulkner,0.4,0.4,0,0,0.1,0,0.1,1,1
MS Dhoni ,KA Pollard,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,1
MS Dhoni ,KV Sharma,0.1666666667,0.1666666667,0,0,0,0.5,0.1666666667,0,1
MS Dhoni ,KV Sharma,0.25,0.25,0,0,0.25,0,0.25,3,1
MS Dhoni ,Karanveer Singh,0.2,0.2,0.4,0,0,0.1,0.1,3,1
MS Dhoni ,M de Lange,0.2,0.4,0,0,0.2,0,0.2,3,1
MS Dhoni ,MA Starc,0.125,0.5,0.125,0,0.125,0,0.125,1,1
MS Dhoni ,MA Starc,0.2,0.2,0.2,0,0.2,0,0.2,1,1
MS Dhoni ,MC Henriques,0.2,0.4,0.2,0,0,0,0.2,3,1
MS Dhoni ,MG Johnson,0.25,0,0,0,0.5,0,0.25,1,1
MS Dhoni ,MJ McClenaghan,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,4,1
MS Dhoni ,MJ McClenaghan,0.5,0,0,0,0.25,0,0.25,4,1
MS Dhoni ,NM Coulter-Nile,0.6,0.1,0,0,0,0.2,0.1,4,1
MS Dhoni ,P Kumar,0,0.6666666667,0,0,0,0,0.3333333333,3,1
MS Dhoni ,PP Chawla,0,0.6666666667,0,0,0,0,0.3333333333,3,1
MS Dhoni ,PP Chawla,0.5,0.25,0,0,0,0,0.25,0,1
MS Dhoni ,PV Tambe,0.3333333333,0.5,0,0,0,0,0.1666666667,0,1
MS Dhoni ,R Dhawan,0.75,0,0,0,0,0,0.25,0,1
MS Dhoni ,Vinay Kumar,0,0.5,0,0,0,0,0.5,3,1
MS Dhoni ,Vinay Kumar,0,0.5,0,0,0,0.25,0.25,0,1
MS Dhoni ,RS Bopara,0.25,0.4166666667,0,0,0.25,0,0.0833333333,0,1
MS Dhoni ,S Aravind,0,0.5,0,0,0,0,0.5,3,1
MS Dhoni ,SL Malinga,0.5,0.25,0,0,0,0,0.25,1,1
MS Dhoni ,SL Malinga,0.2,0.2,0.2,0,0,0.2,0.2,4,1
MS Dhoni ,SR Watson,0.5,0.25,0,0,0.125,0,0.125,4,1
MS Dhoni ,STR Binny,0.5714285714,0.1428571429,0,0,0.1428571429,0,0.1428571429,0,1
MS Dhoni ,Sandeep Sharma,0.4,0.4,0,0,0,0,0.2,2,1
MS Dhoni ,TA Boult,0.5555555556,0.1111111111,0.1111111111,0,0.1111111111,0,0.1111111111,2,1
MS Dhoni ,TA Boult,0,0.5,0,0,0.25,0,0.25,2,1
MS Dhoni ,YS Chahal,0,0.5,0,0,0,0.25,0.25,3,1
MS Dhoni ,YS Chahal,0.4285714286,0.4285714286,0,0,0,0,0.1428571429,0,1
MS Dhoni ,YS Chahal,0.5,0.25,0,0,0,0,0.25,0,1
MS Dhoni ,Yuvraj Singh,0.3333333333,0.2222222222,0.1111111111,0,0.1111111111,0.1111111111,0.1111111111,1,1
MS Dhoni ,Z Khan,0.5,0,0,0,0,0,0.5,3,1
Mandeep Singh ,AD Russell,0,0.3333333333,0.1666666667,0,0,0.3333333333,0.1666666667,3,1
Mandeep Singh ,AR Patel,0.3333333333,0.3333333333,0,0,0.1666666667,0,0.1666666667,0,1
Mandeep Singh ,Ankit Sharma,0,0.5,0,0,0.25,0,0.25,0,1
Mandeep Singh ,BE Hendricks,0.25,0.5,0,0,0,0,0.25,0,1
Mandeep Singh ,CH Morris,0.3333333333,0.3333333333,0.1666666667,0,0,0,0.1666666667,0,1
Mandeep Singh ,DS Kulkarni,0.5,0.125,0,0,0.125,0.125,0.125,3,1
Mandeep Singh ,DS Kulkarni,0.2,0.4,0,0,0.2,0,0.2,4,1
Mandeep Singh ,GB Hogg,0.2,0.4,0,0,0,0.2,0.2,4,1
Mandeep Singh ,JP Faulkner,0.2307692308,0.2307692308,0,0,0.3846153846,0.0769230769,0.0769230769,4,1
Mandeep Singh ,JP Faulkner,0,0.5,0,0,0,0,0.5,0,1
Mandeep Singh ,KV Sharma,0,0.5,0,0,0,0,0.5,3,1
Mandeep Singh ,MC Henriques,0.5,0,0,0,0,0,0.5,4,1
Mandeep Singh ,MM Sharma,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,4,1
Mandeep Singh ,P Kumar,0.5,0,0,0,0,0,0.5,3,1
Mandeep Singh ,PP Chawla,0.1428571429,0.2857142857,0.1428571429,0,0.2857142857,0,0.1428571429,0,1
Mandeep Singh ,PV Tambe,0,0,0.3333333333,0,0.3333333333,0,0.3333333333,0,1
Mandeep Singh ,R Ashwin,0.5,0.1666666667,0.1666666667,0,0,0,0.1666666667,4,1
Mandeep Singh ,R Dhawan,0,0.2,0.6,0,0,0,0.2,4,1
Mandeep Singh ,RS Bopara,0.5,0,0,0,0,0,0.5,4,1
Mandeep Singh ,SR Watson,0.1666666667,0.6666666667,0,0,0,0,0.1666666667,3,1
Mandeep Singh ,SR Watson,0,0.6666666667,0,0,0,0,0.3333333333,3,1
Mandeep Singh ,STR Binny,0.5555555556,0.1111111111,0.1111111111,0,0.1111111111,0,0.1111111111,3,1
Mandeep Singh ,STR Binny,0.6666666667,0,0,0,0,0,0.3333333333,0,1
Mandeep Singh ,Sandeep Sharma,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,0,1
Mandeep Singh ,TG Southee,0.25,0.25,0,0,0.25,0,0.25,0,1
Mandeep Singh ,UT Yadav,0,0.25,0,0,0.5,0,0.25,0,1
Mandeep Singh ,YK Pathan,0.5,0,0,0,0,0.25,0.25,4,1
NJ Maddinson ,IC Pandey,0.75,0,0,0,0.125,0,0.125,3,0
Thisara Perera ,AD Russell,0.5,0.1666666667,0,0,0,0.1666666667,0.1666666667,0,4
Thisara Perera ,JP Duminy,0.25,0.5,0,0,0,0,0.25,0,4
Thisara Perera ,NM Coulter-Nile,0.6,0.2,0,0,0,0,0.2,3,4
Thisara Perera ,PP Chawla,0,0.6666666667,0,0,0,0,0.3333333333,4,4
Thisara Perera ,UT Yadav,0.5,0,0,0,0,0,0.5,4,4
NM Coulter,D Wiese,0.5,0,0,0,0.25,0,0.25,3,0
NM Coulter,DJ Bravo,0,0.5,0,0,0,0,0.5,4,0
NM Coulter,DS Kulkarni,0.3333333333,0,0,0,0,0.3333333333,0.3333333333,2,0
NM Coulter,IC Pandey,0.3333333333,0,0,0,0.3333333333,0,0.3333333333,3,0
NM Coulter,Iqbal Abdulla,0.8333333333,0,0,0,0,0,0.1666666667,0,0
NM Coulter,R Ashwin,0.5,0,0,0,0,0,0.5,4,0
NM Coulter,Vinay Kumar,0,0.3333333333,0.3333333333,0,0,0,0.3333333333,4,0
NM Coulter,SP Narine,0,0.5,0,0,0,0,0.5,2,0
NM Coulter,UT Yadav,0,0.5,0,0,0,0,0.5,4,0
NV Ojha ,A Nehra,0.5,0,0,0,0,0,0.5,4,2
NV Ojha ,AD Mathews,0.1428571429,0.4285714286,0.1428571429,0,0.1428571429,0,0.1428571429,0,2
NV Ojha ,AR Patel,0.3333333333,0.3333333333,0.1666666667,0,0,0,0.1666666667,3,2
NV Ojha ,Anureet Singh,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,2
NV Ojha ,Anureet Singh,0.4545454545,0.2727272727,0,0,0.1818181818,0,0.0909090909,0,2
NV Ojha ,BE Hendricks,0,0.5,0,0,0,0,0.5,1,2
NV Ojha ,CH Morris,0.5714285714,0.1428571429,0,0,0.1428571429,0,0.1428571429,0,2
NV Ojha ,CH Morris,0.25,0.5,0,0,0,0,0.25,0,2
NV Ojha ,DJ Bravo,0.8,0,0,0,0,0,0.2,4,2
NV Ojha ,DJ Bravo,0.25,0.25,0.25,0,0,0,0.25,4,2
NV Ojha ,DS Kulkarni,0.6666666667,0.1666666667,0,0,0,0,0.1666666667,2,2
NV Ojha ,IC Pandey,0,0.5,0,0,0,0,0.5,3,2
NV Ojha ,Imran Tahir,0.25,0.5,0,0,0,0,0.25,3,2
NV Ojha ,J Suchith,0.5,0,0,0,0,0,0.5,3,2
NV Ojha ,J Suchith,0.2857142857,0.2857142857,0.2857142857,0,0,0,0.1428571429,3,2
NV Ojha ,JP Faulkner,0.4285714286,0.1428571429,0,0,0.2857142857,0,0.1428571429,2,2
NV Ojha ,JP Faulkner,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,2,2
NV Ojha ,M Morkel,0,0.3333333333,0,0,0.3333333333,0,0.3333333333,2,2
NV Ojha ,M Vijay,0,0.75,0,0,0,0,0.25,1,2
NV Ojha ,MG Johnson,0.2,0.4,0.2,0,0,0,0.2,0,2
NV Ojha ,MM Sharma,0,0.25,0,0,0.5,0,0.25,2,2
NV Ojha ,NM Coulter-Nile,0,0.5,0,0,0,0,0.5,3,2
NV Ojha ,PV Tambe,0.625,0,0.25,0,0,0,0.125,0,2
NV Ojha ,R Ashwin,0.25,0.375,0.125,0,0,0.125,0.125,4,2
NV Ojha ,R Dhawan,0.2,0.4,0,0,0.2,0,0.2,3,2
NV Ojha ,Vinay Kumar,0,0.75,0,0,0,0,0.25,4,2
NV Ojha ,RG More,0.2,0.2,0,0,0.2,0.2,0.2,1,2
NV Ojha ,SR Watson,0,0.5,0,0,0,0,0.5,4,2
NV Ojha ,STR Binny,0.2,0.6,0,0,0,0,0.2,3,2
NV Ojha ,TG Southee,0.4,0.2,0.2,0,0,0,0.2,0,2
NV Ojha ,UT Yadav,0.75,0,0,0,0,0,0.25,4,2
NV Ojha ,UT Yadav,0.4285714286,0.1428571429,0,0,0,0.2857142857,0.1428571429,4,2
P Kumar ,AD Russell,0.8,0,0,0,0,0,0.2,0,4
P Kumar ,GB Hogg,0.2857142857,0.4285714286,0,0,0.1428571429,0,0.1428571429,3,4
P Kumar ,J Botha,0.25,0.5,0,0,0,0,0.25,0,4
P Kumar ,KA Pollard,0,0.5,0,0,0,0,0.5,2,4
P Kumar ,MJ McClenaghan,0,0.5,0,0,0,0,0.5,0,4
P Kumar ,NM Coulter-Nile,0,0.5,0,0,0,0,0.5,3,4
P Kumar ,Vinay Kumar,0.5,0,0,0,0,0,0.5,4,4
P Kumar ,SL Malinga,0.25,0.5,0,0,0,0,0.25,4,4
P Kumar ,SL Malinga,0.6666666667,0,0,0,0,0,0.3333333333,4,4
P Kumar ,UT Yadav,0.25,0.25,0.25,0,0,0,0.25,4,4
P Negi ,A Ashish Reddy,0,0.4,0,0,0.2,0.2,0.2,3,0
P Negi ,AD Russell,0,0.25,0.25,0,0.25,0,0.25,0,0
P Negi ,B Kumar,0.5,0,0,0,0,0,0.5,2,0
P Negi ,CH Morris,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,0,0
P Negi ,D Wiese,0.25,0.25,0,0,0.25,0,0.25,3,0
P Negi ,D Wiese,0.5,0,0,0,0,0,0.5,3,0
P Negi ,GB Hogg,0.4,0.2,0,0,0,0.2,0.2,3,0
P Negi ,GS Sandhu,0.2,0.6,0,0,0,0,0.2,1,0
P Negi ,HV Patel,0,0.2,0.4,0,0,0.2,0.2,0,0
P Negi ,M de Lange,0.2222222222,0.1111111111,0.1111111111,0.1111111111,0.3333333333,0,0.1111111111,1,0
P Negi ,MA Starc,0.3333333333,0.3333333333,0,0,0,0,0.3333333333,3,0
P Negi ,MA Starc,0,0.5,0,0,0,0,0.5,3,0
P Negi ,MC Henriques,0.75,0,0,0,0,0,0.25,0,0
P Negi ,MJ McClenaghan,0.1428571429,0.2857142857,0.2857142857,0,0,0.1428571429,0.1428571429,0,0
P Negi ,P Kumar,0,0.75,0,0,0,0,0.25,4,0
P Negi ,PJ Cummins,0.2857142857,0.1428571429,0,0,0.4285714286,0,0.1428571429,1,0
P Negi ,Vinay Kumar,0,0.5,0,0,0.25,0,0.25,4,0
P Negi ,Vinay Kumar,0.25,0.25,0.25,0,0,0,0.25,4,0
P Negi ,Vinay Kumar,0,0.5,0,0,0,0,0.5,4,0
P Negi ,SL Malinga,0.4,0.4,0,0,0,0,0.2,4,0
P Negi ,SR Watson,0,0.5,0,0,0,0,0.5,4,0
P Negi ,YS Chahal,0,0.3333333333,0,0,0,0.3333333333,0.3333333333,0,0
P Negi ,Z Khan,0.6,0,0.2,0,0,0,0.2,4,0
PA Patel ,A Nehra,0.2,0.2,0,0,0.4,0,0.2,4,3
